NCGC00091051-04	0	1	        0	        0	        0	        0	        0	        4	        0	        2	        1	        0	        0	        1	        0	        0	        0	        6	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        1	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       17
NCGC00179585-04	0	1	       25	        0	        0	        0	        0	        7	        9	        1	        0	        0	        0	        2	        0	        0	       17	       12	        2	        2	        0	        0	        0	        0	        0	        1	        0	        1	        0	        0	        0	        0	        0	        2	        0	        7	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       88
NCGC00161344-07	0	1	        0	        0	        0	        0	        0	       10	       19	        0	        1	        0	        0	        1	        0	       10	        9	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       52
NCGC00182066-02	0	1	        3	        0	        0	        0	        0	        5	       19	        0	        2	        0	        0	        3	        0	        4	       15	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        3	        2	        1	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	       60
NCGC00159377-04	0	1	        0	        0	        0	        0	        0	        4	        9	        0	        1	        0	        0	        0	        0	        0	        4	        6	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       25
NCGC00274075-01	0	1	        2	        0	        0	        0	        0	        0	       55	        0	        1	        0	        0	        0	        0	        0	       28	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       87
NCGC00159522-05	0	1	        4	        1	        0	        0	        0	        5	        3	        3	        1	        0	        0	        3	        0	        1	        5	        6	        0	        1	        0	        0	        2	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        3	        1	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	       41
NCGC00263565-01	0	1	        0	        0	        0	        0	        0	        4	       21	        0	        1	        0	        0	        1	        2	        3	       14	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       49
NCGC00522039-01	0	1	        1	        0	        0	        0	        0	        6	       21	        0	        0	        0	        0	        2	        0	        5	       11	        0	        0	        3	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        2	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       52
NCGC00181354-02	0	1	        0	        0	        0	        0	        0	        6	       70	        0	        0	        0	        0	        1	        0	        1	       32	        6	        0	        9	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	      128
