NCGC00014993-12	0	1	        0	        0	        0	        0	        0	        0	       14	        0	        2	        0	        0	        2	        0	        0	        7	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        2	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       29
NCGC00017013-05	0	1	        4	        0	        0	        1	        1	        0	        8	        2	        1	        0	        0	        0	        0	        0	        5	        4	        3	        0	        0	        0	        0	        0	        0	        0	        0	        1	        2	        0	        0	        1	        0	        0	        1	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	       35
NCGC00018200-12	0	1	        0	        0	        0	        0	        0	       12	        0	        0	        2	        0	        0	        1	        0	        0	        1	       18	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        2	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       38
NCGC00090730-03	0	1	        0	        0	        0	        0	        0	        0	       16	        0	        0	        0	        0	        1	        0	        0	        9	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       27
NCGC00168785-03	0	1	        0	        0	        0	        1	        0	        6	        1	        1	        0	        0	        0	        2	        1	        0	        1	       12	        1	        0	        0	        0	        2	        1	        0	        0	        0	        0	        0	        1	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        3	        0	        0	       35
NCGC00183861-01	0	1	        0	        0	        0	        0	        0	        0	       21	        0	        1	        0	        0	        1	        0	        0	       10	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       35
NCGC00016382-07	0	1	       14	        0	        0	        0	        0	       10	       16	        0	        1	        0	        0	        2	        0	        0	       14	       12	        0	        0	        0	        0	        2	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        2	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       75
NCGC00095787-05	0	1	        5	        1	        0	        0	        2	        0	        0	        1	        3	        0	        0	        1	        0	        0	        5	        0	        4	        0	        0	        0	        1	        0	        0	        0	        0	        1	        0	        2	        0	        0	        0	        1	        3	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       31
NCGC00015760-12	0	1	        3	        0	        0	        0	        0	        4	        0	        2	        2	        0	        0	        0	        0	        0	        2	        6	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       22
NCGC00181009-02	0	1	        4	        0	       10	        2	        0	        4	        2	        0	        0	        0	        0	        0	        0	        1	        7	        0	        8	        1	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	       43
NCGC00015876-11	0	1	       17	        0	        0	        1	        0	        2	        0	        2	        0	        0	        0	        0	        0	        2	        7	        0	        4	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        2	        1	        2	        0	        1	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	       43
NCGC00090782-06	0	1	        9	        0	        0	        0	        0	        8	       24	        2	        2	        0	        0	        2	        0	        0	       18	       12	        0	        0	        0	        0	        2	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        2	        2	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	       85
NCGC00167476-02	0	1	        5	        0	        0	        0	        0	        0	       10	        1	        2	        0	        0	        2	        0	        0	        8	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        3	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       34
