NCGC00379082-01	1	10	       19	        1	        0	        0	        0	       16	       23	        5	        9	        0	        0	        7	        0	        0	       27	       20	        0	        0	        0	        4	        7	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        7	        9	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	      155
NCGC00167472-03	1	10	        0	        0	        0	        0	        0	        4	        7	        2	        1	        0	        0	        2	        0	        0	        3	       11	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        1	        0	        2	        1	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       36
NCGC00274063-01	1	10	        3	        0	        0	        0	        0	        7	        6	        2	        0	        0	        0	        1	        0	        0	        4	       12	        1	        1	        0	        0	        1	        0	        1	        0	        0	        1	        0	        1	        0	        0	        0	        1	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       43
NCGC00016026-10	1	10	       17	        0	        0	        0	        0	        2	        4	        2	        0	        0	        0	        1	        0	        0	       10	        8	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        2	        0	        0	        2	        0	        1	        0	        3	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       53
NCGC00244253-12	1	3	        1	        0	        0	        3	        1	        1	       11	        1	        0	        0	        0	        0	        1	        0	        7	        4	        5	        0	        0	        0	        0	        1	        0	        0	        0	        2	        2	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       41
NCGC00159491-04	1	1	        1	        0	        0	        0	        0	        0	       18	        2	        0	        0	        0	        0	        0	        0	       12	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       34
NCGC00274067-01	1	10	        0	        0	        0	        0	        0	       10	        9	        1	        2	        0	        0	        2	        0	        0	        3	       16	        2	        0	        0	        2	        1	        0	        1	        0	        0	        0	        0	        1	        0	        1	        0	        2	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       55
NCGC00018218-10	1	1	        0	        0	        0	        0	        0	        5	        5	        0	        0	        0	        0	        1	        0	        1	        2	        6	        0	        0	        0	        0	        1	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       23
NCGC00181104-04	1	10	        4	        0	        0	        0	        0	       13	        6	        0	        0	        0	        0	        0	        0	        0	        4	       12	        2	        5	        0	        0	        0	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	       50
NCGC00346501-07	1	20	       34	        2	        0	        3	        1	        0	       19	       17	        8	        0	        0	        8	        0	        0	       34	        4	        9	        0	        0	        0	        8	        0	        0	        2	        0	        1	        2	        3	        0	        1	        0	        8	        8	        5	        0	        1	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	      180
NCGC00016529-07	1	3	       14	        0	        0	        0	        0	        4	        9	        0	        0	        0	        0	        0	        0	        0	       11	        6	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        3	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       48
NCGC00389765-01	1	3	       15	        2	        0	        0	        0	        0	        6	       10	        4	        0	        0	        0	        0	        0	       18	        0	        0	        0	        0	        0	        0	        0	        0	        5	        0	        0	        0	        0	        0	        0	        0	        0	        4	        4	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       68
NCGC00378657-01	1	3	       10	        0	        0	        1	        0	        5	       29	        2	        0	        0	        0	        3	        0	        2	       21	        9	        3	        0	        0	        0	        3	        0	        0	        0	        0	        0	        1	        1	        0	        0	        0	        5	        0	        2	        0	        0	        1	        0	        1	        0	        0	        0	        0	        0	        0	        0	       99
NCGC00178711-03	1	3	       10	        0	        0	        1	        0	        1	        5	        2	        1	        0	        0	        2	        0	        1	        8	        5	        2	        0	        0	        0	        0	        0	        1	        1	        0	        1	        1	        0	        0	        1	        0	        2	        1	        1	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	       48
NCGC00346438-03	1	3	       12	        0	        0	        0	        0	        8	       18	        4	        3	        0	        0	        2	        0	        5	       15	        6	        0	        3	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        2	        3	        3	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       87
NCGC00159361-06	1	10	        1	        0	        0	        0	        0	        4	       18	        2	        0	        0	        0	        1	        0	        0	       10	        6	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        1	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       45
NCGC00167522-02	1	3	       10	        0	        0	        0	        0	        6	        8	        2	        6	        0	        0	        0	        0	        0	       10	       12	        0	        0	        0	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        6	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       62
NCGC00016916-11	1	3	       10	        0	        0	        1	        0	        2	        3	        1	        1	        0	        0	        2	        0	        0	        6	        6	        2	        0	        0	        0	        0	        0	        0	        1	        0	        1	        0	        0	        0	        1	        0	        2	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	       41
NCGC00167452-03	1	3	        0	        0	        0	        0	        0	        6	        0	        0	        1	        0	        0	        2	        0	        0	        0	       11	        3	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        1	        0	        0	        0	        3	        1	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       30
NCGC00015418-09	1	10	        0	        0	        0	        0	        0	        0	       10	        1	        0	        0	        0	        2	        0	        0	        5	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       21
NCGC00164568-04	1	3	        3	        0	        0	        0	        0	       15	       16	        0	        1	        0	        0	        1	        0	        0	       11	       21	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        2	        1	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        1	        0	        0	       76
NCGC00346533-09	1	10	       14	        0	        0	        2	        0	        8	       22	        4	        0	        0	        0	        4	        0	        0	       18	       10	        6	        0	        0	        2	        4	        0	        0	        0	        0	        2	        0	        2	        0	        0	        0	        4	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	      104
NCGC00183881-09	1	3	       11	        0	        0	        1	        0	        1	        9	        1	        1	        0	        0	        2	        0	        0	       11	        6	        2	        0	        0	        0	        0	        0	        0	        1	        0	        1	        0	        0	        0	        1	        0	        2	        1	        1	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	       53
NCGC00161419-07	1	3	       11	        0	        0	        0	        0	        4	        3	        5	        0	        0	        0	        0	        0	        0	        5	       14	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        2	        0	        0	        3	        0	        0	        0	        3	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       50
NCGC00183108-01	1	10	        4	        0	        0	        0	        0	        8	        2	        6	        0	        0	        0	        0	        0	        0	        3	       12	        0	        2	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        2	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       43
NCGC00015360-08	1	20	       18	        0	        0	        0	        0	        0	        0	        0	        5	        0	        0	        5	        0	        0	        9	        0	        0	        0	        0	        0	        0	        0	        0	        3	        0	        0	        0	        0	        0	        0	        0	        5	        5	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       50
NCGC00188433-02	1	1	       21	        1	        0	        0	        0	        0	        2	        5	        8	        0	        0	        0	        0	        0	       20	        0	        0	        0	        0	        0	        0	        0	        0	        3	        0	        0	        0	        0	        0	        0	        0	        0	        8	        5	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       73
NCGC00095303-04	1	3	        0	        0	        0	        1	        0	        4	        0	        0	        1	        0	        0	        0	        0	        0	        0	        9	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	       18
NCGC00185000-22	1	3	       13	        0	        0	        0	        1	        7	        2	        2	        0	        0	        0	        1	        0	        1	        7	       14	        0	        1	        0	        0	        1	        0	        0	        1	        0	        0	        2	        0	        0	        1	        0	        1	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        1	        1	        0	        0	       59
NCGC00263874-02	1	20	       24	        2	        0	        3	        1	        0	       34	       21	        5	        0	        0	        8	        0	        1	       36	        4	        9	        0	        0	        0	        8	        0	        1	        2	        0	        1	        2	        3	        0	        3	        0	        8	        5	        5	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	      188
NCGC00181002-04	1	10	        3	        0	        0	        0	        0	       11	        7	        1	        0	        0	        0	        0	        0	        0	        6	       16	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        3	        0	        0	        0	       48
NCGC00015562-25	1	3	        3	        0	        0	        0	        0	        7	        5	        0	        1	        0	        0	        2	        0	        0	        3	       12	        2	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        2	        1	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	       41
NCGC00179663-03	1	10	       11	        0	        0	        1	        0	        4	        8	        2	        0	        0	        0	        1	        0	        1	        9	        6	        2	        1	        0	        0	        2	        0	        0	        1	        0	        1	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       51
NCGC00188429-02	1	3	        0	        0	        0	        0	        0	        4	        0	        2	        1	        0	        0	        2	        0	        0	        0	        6	        1	        0	        0	        0	        1	        0	        0	        0	        0	        1	        0	        3	        0	        0	        0	        2	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       24
NCGC00093644-07	1	20	        6	        0	        0	        0	        0	       11	        0	        2	        0	        0	        0	        0	        0	        0	        2	       19	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        2	        0	        2	        0	        1	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	       47
NCGC00016618-04	1	1	       10	        0	        0	        0	        0	        5	        9	        0	        0	        0	        0	        0	        0	        0	        8	        9	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        1	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       44
NCGC00091151-04	1	10	        2	        0	        0	        0	        0	        5	        0	        0	        1	        0	        0	        1	        0	        0	        1	        6	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        1	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       19
