NCGC00015045-09	0	1	        1	        0	       11	        0	        0	        0	        6	        0	        0	        0	        0	        1	        0	        0	        7	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        1	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       29
NCGC00165862-02	0	1	        2	        0	        0	        0	        0	        0	        2	        2	        5	        0	        0	        0	        0	        0	        3	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        2	        5	        0	        0	        0	        0	        0	        0	        0	        0	        2	        0	        0	        0	        0	       24
NCGC00016272-05	0	1	        8	        0	        0	        0	        0	        0	       10	        4	        0	        0	        0	        0	        0	        1	        9	        0	        0	        0	        0	        0	        0	        0	        1	        1	        0	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       36
NCGC00183872-01	0	1	        2	        0	        0	        0	        0	        5	        3	        0	        0	        0	        0	        0	        0	        0	        2	        6	        6	        1	        0	        0	        0	        0	        1	        0	        0	        1	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        1	        1	        0	       32
NCGC00095911-06	0	1	       16	        0	        0	        0	        0	        8	        0	        0	        1	        0	        0	        0	        0	        0	        8	       12	        1	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        1	        0	        1	        0	        0	        1	        1	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	       52
NCGC00015389-14	0	1	        0	        0	        0	        0	        0	        3	       14	        0	        1	        0	        0	        0	        0	        0	        6	        6	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       31
NCGC00016101-10	0	1	        4	        0	        0	        0	        0	        2	       17	        1	        0	        0	        0	        0	        0	        1	        9	        6	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       42
NCGC00249928-01	0	1	        2	        0	        0	        0	        0	       10	       22	        0	        0	        0	        0	        1	        0	        1	       11	        0	        0	        9	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       58
NCGC00167514-02	0	1	        0	        0	        0	        0	        0	        1	       30	        0	        1	        0	        0	        0	        0	        2	       18	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       53
NCGC00017147-02	0	1	        6	        1	        9	        1	        0	        0	        4	        3	        1	        0	        0	        3	        0	        1	       10	        0	        3	        2	        0	        0	        2	        0	        1	        0	        1	        0	        0	        1	        0	        1	        0	        3	        1	        1	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	       57
NCGC00346550-02	0	1	        0	        0	        0	        0	        0	        9	        7	        1	        1	        0	        0	        2	        0	        0	        5	       15	        0	        0	        0	        2	        1	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        2	        1	        2	        0	        0	        0	        0	        0	        0	        0	        0	        2	        0	        0	        0	       51
NCGC00167444-04	0	1	        9	        1	        0	        1	        0	        5	        3	        2	        3	        0	        0	        4	        0	        1	        7	       11	        1	        1	        0	        0	        3	        0	        0	        0	        0	        1	        1	        3	        0	        0	        0	        4	        3	        0	        0	        0	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	       66
NCGC00253587-01	0	1	        0	        2	        0	        1	        0	        3	        8	        1	        0	        0	        0	        1	        0	        0	        4	        6	        7	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        1	        0	        3	        0	        3	        0	        0	        1	        0	        1	        0	        0	        0	        0	        1	        0	        0	       44
NCGC00379027-01	0	1	        2	        0	        0	        0	        0	        4	       35	        0	        3	        0	        0	        0	        0	        2	       21	        0	        0	        4	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        3	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       74
NCGC00015970-11	0	1	        3	        0	        0	        0	        0	        8	        5	        0	        1	        0	        0	        1	        0	        0	        3	       12	        3	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        2	        1	        0	        0	        1	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	       42
NCGC00184993-03	0	1	        0	        0	        0	        0	        0	        8	        2	        2	        0	        0	        0	        2	        0	        0	        1	       12	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        3	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       31
NCGC00182987-01	0	1	        2	        0	        0	        0	        0	        4	        9	        0	        1	        0	        0	        3	        0	        0	        5	        6	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        3	        1	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	       35
NCGC00181770-02	0	1	        4	        0	        1	        1	        0	        5	        7	        1	        1	        0	        0	        2	        0	        0	        7	       10	        2	        0	        0	        2	        0	        0	        0	        1	        0	        1	        0	        0	        0	        0	        0	        2	        1	        1	        0	        0	        0	        0	        0	        0	        0	        0	        2	        0	        0	        0	       51
NCGC00016889-06	0	1	        3	        0	        0	        2	        0	        4	        0	        1	        1	        0	        0	        1	        0	        0	        1	        5	        4	        2	        0	        0	        1	        0	        0	        0	        0	        0	        1	        0	        0	        1	        0	        3	        1	        0	        0	        0	        1	        0	        1	        0	        0	        0	        0	        0	        0	        0	       33
NCGC00091297-05	0	1	        0	        0	        0	        0	        0	        5	        0	        3	        0	        0	        0	        0	        0	        0	        0	        6	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       15
NCGC00164431-01	0	1	        0	        0	        0	        0	        0	        1	       16	        0	        1	        0	        0	        0	        0	        2	        8	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       29
NCGC00159513-03	0	1	        4	        1	        0	        0	        0	        6	        3	        3	        2	        0	        0	        3	        0	        1	        5	        6	        0	        3	        0	        0	        2	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        3	        2	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	       46
NCGC00015848-09	0	1	        1	        0	        0	        0	        0	        5	        3	        2	        0	        0	        0	        0	        0	        0	        3	        6	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       21
NCGC00023509-13	0	1	        3	        0	        0	        0	        0	        3	       29	        0	        1	        0	        0	        2	        0	        2	       18	        0	        0	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        2	        1	        2	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       65
NCGC00183655-01	0	1	        2	        0	        0	        0	        0	        4	        7	        2	        0	        0	        0	        2	        0	        0	        4	        6	        1	        0	        0	        0	        1	        0	        0	        0	        0	        1	        0	        3	        0	        0	        0	        2	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       36
NCGC00015771-13	0	1	       11	        0	        0	        0	        0	        9	        3	        0	        0	        0	        0	        0	        0	        0	        6	       12	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        1	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	       43
